Date,Price,Open,High,Low,Vol.,Change %
2024-11-29,"8,287.30","8,281.22","8,292.45","8,252.89",588240000.0,0.07%
2024-11-28,"8,281.22","8,274.75","8,303.77","8,271.85",515669999.99999994,0.08%
2024-11-27,"8,274.75","8,258.61","8,280.02","8,237.70",635230000.0,0.20%
2024-11-26,"8,258.61","8,291.68","8,291.68","8,245.76",770920000.0,-0.40%
2024-11-25,"8,291.68","8,262.08","8,307.27","8,261.78",1940000000.0,0.36%
2024-11-22,"8,262.08","8,149.27","8,274.84","8,149.27",789580000.0,1.38%
2024-11-21,"8,149.27","8,085.07","8,152.86","8,065.22",830000000.0,0.79%
2024-11-20,"8,085.07","8,099.02","8,128.44","8,074.22",740120000.0,-0.17%
2024-11-19,"8,099.02","8,109.32","8,145.86","8,052.02",702380000.0,-0.13%
2024-11-18,"8,109.32","8,063.61","8,109.32","8,054.07",789290000.0,0.57%
2024-11-15,"8,063.61","8,071.19","8,091.89","8,030.01",738230000.0,-0.09%
2024-11-14,"8,071.19","8,030.33","8,083.12","8,012.83",661210000.0,0.51%
2024-11-13,"8,030.33","8,025.77","8,062.73","7,995.87",988580000.0,0.06%
2024-11-12,"8,025.77","8,125.19","8,125.19","8,018.55",954310000.0,-1.22%
2024-11-11,"8,125.19","8,072.39","8,148.18","8,072.39",640390000.0,0.65%
2024-11-08,"8,072.39","8,140.74","8,156.45","8,060.94",833520000.0,-0.84%
2024-11-07,"8,140.74","8,166.68","8,195.30","8,140.74",959170000.0,-0.32%
2024-11-06,"8,166.68","8,172.39","8,301.78","8,144.25",1010000000.0,-0.07%
2024-11-05,"8,172.39","8,184.24","8,215.84","8,148.34",840880000.0,-0.14%
2024-11-04,"8,184.24","8,177.15","8,239.88","8,175.76",915580000.0,0.09%
2024-11-01,"8,177.15","8,110.10","8,202.55","8,105.30",864610000.0,0.83%
2024-10-31,"8,110.10","8,159.63","8,159.63","8,071.72",1020000000.0,-0.61%
2024-10-30,"8,159.63","8,219.61","8,219.61","8,153.75",1050000000.0,-0.73%
2024-10-29,"8,219.61","8,285.62","8,325.54","8,215.30",1070000000.0000001,-0.80%
2024-10-28,"8,285.62","8,248.84","8,293.62","8,208.91",1030000000.0,0.45%
2024-10-25,"8,248.84","8,269.38","8,278.11","8,246.23",963710000.0,-0.25%
2024-10-24,"8,269.38","8,258.64","8,337.68","8,256.77",1010000000.0,0.13%
2024-10-23,"8,258.64","8,306.54","8,323.24","8,252.38",738400000.0,-0.58%
2024-10-22,"8,306.54","8,318.24","8,318.24","8,252.40",626980000.0,-0.14%
2024-10-21,"8,318.24","8,358.25","8,391.81","8,318.24",632700000.0,-0.48%
2024-10-18,"8,358.25","8,385.13","8,385.13","8,315.85",789470000.0,-0.32%
2024-10-17,"8,385.13","8,329.07","8,395.58","8,322.12",828200000.0,0.67%
2024-10-16,"8,329.07","8,249.28","8,346.55","8,249.28",944680000.0,0.97%
2024-10-15,"8,249.28","8,292.66","8,306.15","8,241.96",835720000.0,-0.52%
2024-10-14,"8,292.66","8,253.65","8,292.66","8,237.70",647080000.0,0.47%
2024-10-11,"8,253.65","8,237.73","8,265.71","8,211.92",519070000.00000006,0.19%
2024-10-10,"8,237.73","8,243.74","8,272.46","8,218.36",674670000.0,-0.07%
2024-10-09,"8,243.74","8,190.61","8,244.36","8,188.71",500120000.0,0.65%
2024-10-08,"8,190.61","8,303.62","8,303.62","8,184.03",754570000.0,-1.36%
2024-10-07,"8,303.62","8,280.63","8,323.41","8,260.11",644900000.0,0.28%
2024-10-04,"8,280.63","8,282.52","8,300.66","8,234.17",721480000.0,-0.02%
2024-10-03,"8,282.52","8,290.86","8,332.68","8,261.96",918350000.0,-0.10%
2024-10-02,"8,290.86","8,276.65","8,322.59","8,267.60",804300000.0,0.17%
2024-10-01,"8,276.65","8,236.95","8,291.10","8,226.18",923650000.0,0.48%
2024-09-30,"8,236.95","8,320.76","8,324.61","8,233.99",828800000.0,-1.01%
2024-09-27,"8,320.76","8,284.91","8,334.55","8,283.52",795730000.0,0.43%
2024-09-26,"8,284.91","8,268.70","8,332.87","8,262.03",834980000.0,0.20%
2024-09-25,"8,268.70","8,282.76","8,319.41","8,242.99",712920000.0,-0.17%
2024-09-24,"8,282.76","8,259.71","8,309.75","8,259.51",1010000000.0,0.28%
2024-09-23,"8,259.71","8,229.99","8,262.53","8,210.07",630160000.0,0.36%
2024-09-20,"8,229.99","8,328.72","8,328.72","8,223.76",1560000000.0,-1.19%
2024-09-19,"8,328.72","8,253.68","8,370.47","8,253.68",836440000.0,0.91%
2024-09-18,"8,253.68","8,309.86","8,309.95","8,245.70",784840000.0,-0.68%
2024-09-17,"8,309.86","8,278.44","8,351.72","8,278.44",745500000.0,0.38%
2024-09-16,"8,278.44","8,273.09","8,290.00","8,247.92",451460000.0,0.06%
2024-09-13,"8,273.09","8,240.97","8,287.90","8,230.75",534850000.0,0.39%
2024-09-12,"8,240.97","8,193.94","8,301.36","8,193.94",1010000000.0,0.57%
2024-09-11,"8,193.94","8,205.98","8,232.76","8,169.96",864250000.0,-0.15%
2024-09-10,"8,205.98","8,270.84","8,271.12","8,195.13",814870000.0,-0.78%
2024-09-09,"8,270.84","8,181.47","8,274.68","8,181.47",626210000.0,1.09%
2024-09-06,"8,181.47","8,241.71","8,260.68","8,168.42",703520000.0,-0.73%
2024-09-05,"8,241.71","8,269.60","8,285.55","8,241.71",736360000.0,-0.34%
2024-09-04,"8,269.60","8,298.46","8,298.46","8,219.26",724920000.0,-0.35%
2024-09-03,"8,298.46","8,363.84","8,380.98","8,286.60",1020000000.0,-0.78%
2024-09-02,"8,363.84","8,376.63","8,380.08","8,353.18",510800000.0,-0.15%
2024-08-30,"8,376.63","8,379.64","8,414.37","8,363.74",1080000000.0,-0.04%
2024-08-29,"8,379.64","8,343.85","8,392.40","8,336.58",590010000.0,0.43%
2024-08-28,"8,343.85","8,345.46","8,362.74","8,322.28",608500000.0,-0.02%
2024-08-27,"8,345.46","8,327.78","8,400.43","8,327.78",772310000.0,0.21%
2024-08-26,"8,327.78","8,288.00","8,331.90","8,288.00",614510000.0,0.48%
2024-08-23,"8,327.78","8,288.00","8,331.90","8,288.00",614510000.0,0.48%
2024-08-22,"8,288.00","8,283.43","8,318.55","8,276.99",796910000.0,0.06%
2024-08-21,"8,283.43","8,273.32","8,295.94","8,263.01",824970000.0,0.12%
2024-08-20,"8,273.32","8,356.94","8,356.94","8,270.69",490220000.0,-1.00%
2024-08-19,"8,356.94","8,311.41","8,374.02","8,286.50",637830000.0,0.55%
2024-08-16,"8,311.41","8,347.35","8,350.35","8,292.01",515440000.00000006,-0.43%
2024-08-15,"8,347.35","8,281.05","8,366.98","8,277.08",842330000.0,0.80%
2024-08-14,"8,281.05","8,235.23","8,288.72","8,230.68",592000000.0,0.56%
2024-08-13,"8,235.23","8,210.25","8,244.41","8,187.98",532210000.00000006,0.30%
2024-08-12,"8,210.25","8,168.10","8,223.48","8,168.10",1650000000.0,0.52%
2024-08-09,"8,168.10","8,144.97","8,203.46","8,144.43",873750000.0,0.28%
2024-08-08,"8,144.97","8,166.88","8,166.88","8,064.34",754060000.0,-0.27%
2024-08-07,"8,166.88","8,026.69","8,176.99","8,026.69",786250000.0,1.75%
2024-08-06,"8,026.69","8,008.23","8,058.31","7,949.85",1280000000.0,0.23%
2024-08-05,"8,008.23","8,174.71","8,174.71","7,915.94",1570000000.0,-2.04%
2024-08-02,"8,174.71","8,283.36","8,283.36","8,158.03",1230000000.0,-1.31%
2024-08-01,"8,283.36","8,367.98","8,405.24","8,268.14",884950000.0,-1.01%
2024-07-31,"8,367.98","8,274.41","8,399.88","8,274.41",838710000.0,1.13%
2024-07-30,"8,274.41","8,292.35","8,297.92","8,235.55",683080000.0,-0.22%
2024-07-29,"8,292.35","8,285.71","8,368.38","8,285.71",779760000.0,0.08%
2024-07-26,"8,285.71","8,186.35","8,290.33","8,181.23",658570000.0,1.21%
2024-07-25,"8,186.35","8,153.69","8,187.51","8,056.01",975430000.0,0.40%
2024-07-24,"8,153.69","8,167.37","8,170.68","8,112.03",596370000.0,-0.17%
2024-07-23,"8,167.37","8,198.78","8,228.10","8,151.46",871900000.0,-0.38%
2024-07-22,"8,198.78","8,155.72","8,240.40","8,155.72",772110000.0,0.53%
2024-07-19,"8,155.72","8,150.09","8,184.26","8,135.08",664050000.0,-0.60%
2024-07-18,"8,204.89","8,187.46","8,267.78","8,187.46",541480000.0,0.21%
2024-07-17,"8,187.46","8,164.90","8,204.29","8,132.02",746440000.0,0.28%
2024-07-16,"8,164.90","8,182.96","8,182.96","8,126.07",565230000.0,-0.22%
2024-07-15,"8,182.96","8,252.91","8,252.91","8,174.62",547590000.0,-0.85%
2024-07-12,"8,252.91","8,223.34","8,276.31","8,223.34",515470000.0,0.36%
2024-07-11,"8,223.34","8,193.51","8,231.78","8,190.81",581050000.0,0.36%
2024-07-10,"8,193.51","8,139.81","8,194.85","8,138.18",677920000.0,0.66%
2024-07-09,"8,139.81","8,193.49","8,217.10","8,132.49",1040000000.0,-0.66%
2024-07-08,"8,193.49","8,203.93","8,232.81","8,175.26",703740000.0,-0.13%
2024-07-05,"8,203.93","8,241.26","8,279.75","8,182.70",999390000.0,-0.45%
2024-07-04,"8,241.26","8,171.12","8,257.95","8,170.97",558640000.0,0.86%
2024-07-03,"8,171.12","8,121.20","8,177.98","8,121.20",807240000.0,0.61%
2024-07-02,"8,121.20","8,166.76","8,166.76","8,106.79",756850000.0,-0.56%
2024-07-01,"8,166.76","8,164.12","8,225.08","8,164.12",662720000.0,0.03%
2024-06-28,"8,164.12","8,179.68","8,237.36","8,162.68",789220000.0,-0.19%
2024-06-27,"8,179.68","8,225.33","8,232.87","8,179.68",753670000.0,-0.55%
2024-06-26,"8,225.33","8,247.79","8,302.04","8,205.04",1090000000.0,-0.27%
2024-06-25,"8,247.79","8,281.55","8,294.24","8,245.66",858840000.0,-0.41%
2024-06-24,"8,281.55","8,237.72","8,307.93","8,217.39",874040000.0,0.53%
2024-06-21,"8,237.72","8,272.46","8,282.66","8,188.12",1820000000.0,-0.42%
2024-06-20,"8,272.46","8,205.11","8,272.46","8,203.62",909740000.0,0.82%
2024-06-19,"8,205.11","8,191.29","8,212.65","8,164.48",695730000.0,0.17%
2024-06-18,"8,191.29","8,142.15","8,199.95","8,142.15",707060000.0,0.60%
2024-06-17,"8,142.15","8,146.86","8,187.25","8,120.89",823280000.0,-0.06%
2024-06-14,"8,146.86","8,163.67","8,178.21","8,112.93",804340000.0,-0.21%
2024-06-13,"8,163.67","8,215.48","8,215.48","8,147.44",834340000.0,-0.63%
2024-06-12,"8,215.48","8,147.81","8,243.22","8,147.81",1290000000.0,0.83%
2024-06-11,"8,147.81","8,228.48","8,261.74","8,114.84",1110000000.0,-0.98%
2024-06-10,"8,228.48","8,245.37","8,245.37","8,183.47",638070000.0,-0.20%
2024-06-07,"8,245.37","8,285.34","8,297.01","8,210.23",758570000.0,-0.48%
2024-06-06,"8,285.34","8,246.95","8,287.07","8,246.95",846430000.0,0.47%
2024-06-05,"8,246.95","8,232.04","8,276.55","8,232.04",869150000.0,0.18%
2024-06-04,"8,232.04","8,262.75","8,263.38","8,200.26",1100000000.0,-0.37%
2024-06-03,"8,262.75","8,275.38","8,371.72","8,258.86",1000000000.0,-0.15%
2024-05-31,"8,275.38","8,231.05","8,289.22","8,231.05",2230000000.0,0.54%
2024-05-30,"8,231.05","8,183.07","8,236.25","8,148.49",985040000.0,0.59%
2024-05-29,"8,183.07","8,254.18","8,255.39","8,180.03",1010000000.0,-0.86%
2024-05-28,"8,254.18","8,317.59","8,335.46","8,241.33",1200000000.0,-0.76%
2024-05-27,"8,317.59","8,339.23","8,339.23","8,263.77",776930000.0,-0.26%
2024-05-24,"8,317.59","8,339.23","8,339.23","8,263.77",776930000.0,-0.26%
2024-05-23,"8,339.23","8,370.33","8,385.23","8,332.27",1200000000.0,-0.37%
2024-05-22,"8,370.33","8,416.45","8,416.45","8,343.36",1130000000.0,-0.55%
2024-05-21,"8,416.45","8,424.20","8,424.20","8,379.12",999130000.0,-0.09%
2024-05-20,"8,424.20","8,420.26","8,451.64","8,417.95",739020000.0,0.05%
2024-05-17,"8,420.26","8,438.65","8,441.68","8,401.40",1010000000.0,-0.22%
2024-05-16,"8,438.65","8,445.80","8,455.66","8,406.69",889770000.0,-0.08%
2024-05-15,"8,445.80","8,428.13","8,474.41","8,427.92",924330000.0,0.21%
2024-05-14,"8,428.13","8,414.99","8,448.67","8,406.96",1160000000.0,0.16%
2024-05-13,"8,414.99","8,433.76","8,446.46","8,409.15",974770000.0,-0.22%
2024-05-10,"8,433.76","8,381.35","8,455.77","8,381.35",697310000.0,0.63%
2024-05-09,"8,381.35","8,354.05","8,396.25","8,349.83",1040000000.0,0.33%
2024-05-08,"8,354.05","8,313.67","8,365.28","8,313.67",1210000000.0,0.49%
2024-05-07,"8,313.67","8,213.49","8,335.68","8,213.49",1210000000.0,1.22%
2024-05-06,"8,213.49","8,172.15","8,248.73","8,172.15",593360000.0,0.51%
2024-05-03,"8,213.49","8,172.15","8,248.73","8,172.15",593360000.0,0.51%
2024-05-02,"8,172.15","8,121.24","8,178.76","8,119.85",849980000.0,0.63%
2024-05-01,"8,121.24","8,144.13","8,178.95","8,111.38",562090000.0,-0.28%
2024-04-30,"8,144.13","8,147.03","8,199.95","8,138.14",857150000.0,-0.04%
2024-04-29,"8,147.03","8,139.83","8,189.14","8,136.71",755830000.0,0.09%
2024-04-26,"8,139.83","8,078.86","8,146.79","8,078.86",801600000.0,0.75%
2024-04-25,"8,078.86","8,040.38","8,105.59","8,030.05",1120000000.0,0.48%
2024-04-24,"8,040.38","8,044.81","8,092.20","8,031.79",1240000000.0,-0.06%
2024-04-23,"8,044.81","8,023.87","8,076.52","8,021.67",933440000.0,0.26%
2024-04-22,"8,023.87","7,895.85","8,042.81","7,895.85",990460000.0,1.62%
2024-04-19,"7,895.85","7,877.05","7,900.51","7,809.68",898820000.0,0.24%
2024-04-18,"7,877.05","7,847.99","7,898.77","7,845.89",1150000000.0,0.37%
2024-04-17,"7,847.99","7,820.36","7,893.62","7,798.57",860490000.0,0.35%
2024-04-16,"7,820.36","7,965.53","7,965.53","7,793.91",973750000.0,-1.82%
2024-04-15,"7,965.53","7,995.58","8,009.52","7,952.14",710690000.0,-0.38%
2024-04-12,"7,995.58","7,923.80","8,044.98","7,923.80",838700000.0,0.91%
2024-04-11,"7,923.80","7,961.21","7,970.09","7,886.89",1060000000.0,-0.47%
2024-04-10,"7,961.21","7,934.79","7,999.84","7,916.53",1120000000.0,0.33%
2024-04-09,"7,934.79","7,943.47","7,962.78","7,917.47",919540000.0,-0.11%
2024-04-08,"7,943.47","7,911.16","7,953.16","7,887.92",781290000.0,0.41%
2024-04-05,"7,911.16","7,975.89","7,975.89","7,884.45",874080000.0,-0.81%
2024-04-04,"7,975.89","7,937.44","7,990.41","7,937.37",1070000000.0000001,0.48%
2024-04-03,"7,937.44","7,935.09","7,937.44","7,882.68",1040000000.0,0.03%
2024-04-02,"7,935.09","7,952.62","8,015.63","7,928.59",984930000.0,-0.22%
2024-04-01,"7,952.62","7,931.98","7,975.38","7,931.36",906580000.0,0.26%
2024-03-29,"7,952.62","7,931.98","7,975.38","7,931.36",906580000.0,0.26%
2024-03-28,"7,952.62","7,931.98","7,975.38","7,931.36",906580000.0,0.26%
2024-03-27,"7,931.98","7,930.96","7,938.14","7,893.00",891540000.0,0.01%
2024-03-26,"7,930.96","7,917.57","7,934.37","7,892.08",1180000000.0,0.17%
2024-03-25,"7,917.57","7,930.92","7,939.38","7,891.72",977200000.0,-0.17%
2024-03-22,"7,930.92","7,882.55","7,961.43","7,882.19",978390000.0,0.61%
2024-03-21,"7,882.55","7,737.38","7,901.80","7,737.38",1280000000.0,1.88%
2024-03-20,"7,737.38","7,738.30","7,749.39","7,711.46",969750000.0,-0.01%
2024-03-19,"7,738.30","7,722.55","7,739.67","7,699.57",1010000000.0,0.20%
2024-03-18,"7,722.55","7,727.42","7,750.17","7,714.90",944570000.0,-0.06%
2024-03-15,"7,727.42","7,743.15","7,761.06","7,727.42",2580000000.0,-0.20%
2024-03-14,"7,743.15","7,772.17","7,778.39","7,719.11",872900000.0,-0.37%
2024-03-13,"7,772.17","7,747.81","7,785.73","7,738.73",1140000000.0,0.31%
2024-03-12,"7,747.81","7,669.23","7,764.58","7,669.23",1070000000.0000001,1.02%
2024-03-11,"7,669.23","7,659.74","7,669.23","7,612.62",1040000000.0,0.12%
2024-03-08,"7,659.74","7,692.46","7,693.89","7,646.20",845830000.0,-0.43%
2024-03-07,"7,692.46","7,679.31","7,711.78","7,645.06",1350000000.0,0.17%
2024-03-06,"7,679.31","7,646.16","7,701.25","7,639.03",1290000000.0,0.43%
2024-03-05,"7,646.16","7,640.33","7,654.81","7,598.47",843700000.0,0.08%
2024-03-04,"7,640.33","7,682.50","7,682.64","7,623.22",979610000.0,-0.55%
2024-03-01,"7,682.50","7,630.02","7,695.61","7,630.02",1220000000.0,0.69%
2024-02-29,"7,630.02","7,624.98","7,677.69","7,622.87",1870000000.0,0.07%
2024-02-28,"7,624.98","7,683.02","7,693.18","7,620.37",1150000000.0,-0.76%
2024-02-27,"7,683.02","7,684.30","7,698.29","7,669.71",1060000000.0,-0.02%
2024-02-26,"7,684.30","7,706.28","7,710.78","7,676.75",1150000000.0,-0.29%
2024-02-23,"7,706.28","7,684.49","7,713.39","7,675.19",992960000.0,0.28%
2024-02-22,"7,684.49","7,662.51","7,702.86","7,651.65",1320000000.0,0.29%
2024-02-21,"7,662.51","7,719.21","7,719.21","7,642.75",1190000000.0,-0.73%
2024-02-20,"7,719.21","7,728.50","7,748.73","7,705.98",819030000.0,-0.12%
2024-02-19,"7,728.50","7,711.71","7,733.54","7,692.48",575040000.0,0.22%
2024-02-16,"7,711.71","7,597.53","7,720.72","7,597.53",996230000.0,1.50%
2024-02-15,"7,597.53","7,568.40","7,612.34","7,562.10",651780000.0,0.38%
2024-02-14,"7,568.40","7,512.28","7,590.13","7,512.28",1140000000.0,0.75%
2024-02-13,"7,512.28","7,573.69","7,585.31","7,492.98",1100000000.0,-0.81%
2024-02-12,"7,573.69","7,572.58","7,590.45","7,555.47",767120000.0,0.01%
2024-02-09,"7,572.58","7,595.48","7,608.74","7,557.35",1030000000.0,-0.30%
2024-02-08,"7,595.48","7,628.75","7,653.40","7,593.57",650740000.0,-0.44%
2024-02-07,"7,628.75","7,681.01","7,694.90","7,626.23",920830000.0,-0.68%
2024-02-06,"7,681.01","7,612.86","7,693.60","7,612.86",1440000000.0,0.90%
2024-02-05,"7,612.86","7,615.54","7,667.82","7,598.66",1290000000.0,-0.04%
2024-02-02,"7,615.54","7,622.16","7,670.91","7,609.29",777000000.0,-0.09%
2024-02-01,"7,622.16","7,630.57","7,673.67","7,607.90",848080000.0,-0.11%
2024-01-31,"7,630.57","7,666.31","7,689.69","7,630.57",887420000.0,-0.47%
2024-01-30,"7,666.31","7,632.74","7,684.24","7,632.74",703830000.0,0.44%
2024-01-29,"7,632.74","7,635.09","7,664.92","7,630.76",597180000.0,-0.03%
2024-01-26,"7,635.09","7,529.73","7,651.75","7,529.69",985330000.0,1.40%
2024-01-25,"7,529.73","7,527.67","7,544.46","7,507.03",660660000.0,0.03%
2024-01-24,"7,527.67","7,485.73","7,538.89","7,485.73",810480000.0,0.56%
2024-01-23,"7,485.73","7,487.71","7,525.13","7,465.12",973740000.0,-0.03%
2024-01-22,"7,487.71","7,461.93","7,503.61","7,455.97",734800000.0,0.35%
2024-01-19,"7,461.93","7,459.09","7,521.05","7,450.86",1130000000.0,0.04%
2024-01-18,"7,459.09","7,446.29","7,471.66","7,426.60",814580000.0,0.17%
2024-01-17,"7,446.29","7,558.34","7,558.34","7,404.08",769960000.0,-1.48%
2024-01-16,"7,558.34","7,594.91","7,594.91","7,538.85",1090000000.0,-0.48%
2024-01-15,"7,594.91","7,624.93","7,637.79","7,578.33",692820000.0,-0.39%
2024-01-12,"7,624.93","7,576.59","7,655.19","7,576.59",738500000.0,0.64%
2024-01-11,"7,576.59","7,651.76","7,693.90","7,576.59",1170000000.0,-0.98%
2024-01-10,"7,651.76","7,683.96","7,683.96","7,647.37",612400000.0,-0.42%
2024-01-09,"7,683.96","7,694.19","7,717.50","7,675.07",658390000.0,-0.13%
2024-01-08,"7,694.19","7,689.61","7,694.19","7,636.05",1020000000.0,0.06%
2024-01-05,"7,689.61","7,723.07","7,723.07","7,642.86",610450000.0,-0.43%
2024-01-04,"7,723.07","7,682.33","7,728.17","7,678.84",925460000.0,0.53%
2024-01-03,"7,682.33","7,721.52","7,744.55","7,650.30",721530000.0,-0.51%
2024-01-02,"7,721.52","7,733.24","7,764.37","7,689.02",647240000.0,-0.15%
2024-01-01,"7,733.24","7,722.74","7,746.91","7,719.02",225640000.0,0.14%
2023-12-29,"7,733.24","7,722.74","7,746.91","7,719.02",225640000.0,0.14%
2023-12-28,"7,722.74","7,724.95","7,745.99","7,708.74",316820000.0,-0.03%
2023-12-27,"7,724.95","7,697.51","7,759.74","7,697.51",409460000.0,0.36%
2023-12-26,"7,697.51","7,694.73","7,715.21","7,676.43",320560000.0,0.04%
2023-12-25,"7,697.51","7,694.73","7,715.21","7,676.43",320560000.0,0.04%
2023-12-22,"7,697.51","7,694.73","7,715.21","7,676.43",320560000.0,0.04%
2023-12-21,"7,694.73","7,715.68","7,715.68","7,668.41",562950000.0,-0.27%
2023-12-20,"7,715.68","7,638.03","7,762.88","7,637.93",875630000.0,1.02%
2023-12-19,"7,638.03","7,614.48","7,642.15","7,605.35",935130000.0,0.31%
2023-12-18,"7,614.48","7,576.36","7,630.57","7,557.24",661070000.0,0.50%
2023-12-15,"7,576.36","7,648.98","7,668.22","7,569.00",1580000000.0,-0.95%
2023-12-14,"7,648.98","7,548.44","7,724.81","7,548.44",1440000000.0,1.33%
2023-12-13,"7,548.44","7,542.77","7,584.88","7,542.68",888290000.0,0.08%
2023-12-12,"7,542.77","7,544.89","7,607.51","7,542.37",788540000.0,-0.03%
2023-12-11,"7,544.89","7,554.47","7,557.40","7,493.59",811930000.0,-0.13%
2023-12-08,"7,554.47","7,513.72","7,581.32","7,509.83",779760000.0,0.54%
2023-12-07,"7,513.72","7,515.38","7,523.57","7,480.49",789530000.0,-0.02%
2023-12-06,"7,515.38","7,489.84","7,542.57","7,486.80",1420000000.0,0.34%
2023-12-05,"7,489.84","7,512.96","7,512.96","7,460.21",661290000.0,-0.31%
2023-12-04,"7,512.96","7,529.35","7,533.81","7,476.85",818380000.0,-0.22%
2023-12-01,"7,529.35","7,453.75","7,538.71","7,453.75",549090000.0,1.01%
2023-11-30,"7,453.75","7,423.46","7,497.68","7,387.09",1270000000.0,0.41%
2023-11-29,"7,423.46","7,455.24","7,457.48","7,408.79",531530000.0,-0.43%
2023-11-28,"7,455.24","7,460.70","7,461.13","7,403.25",599930000.0,-0.07%
2023-11-27,"7,460.70","7,488.20","7,488.26","7,452.18",398900000.0,-0.37%
2023-11-24,"7,488.20","7,483.58","7,494.72","7,450.12",528510000.0,0.06%
2023-11-23,"7,483.58","7,469.51","7,494.77","7,450.60",607420000.0,0.19%
2023-11-22,"7,469.51","7,481.99","7,504.51","7,452.00",627380000.0,-0.17%
2023-11-21,"7,481.99","7,496.36","7,496.86","7,446.68",518870000.0,-0.19%
2023-11-20,"7,496.36","7,504.25","7,506.00","7,472.65",466750000.0,-0.11%
2023-11-17,"7,504.25","7,410.97","7,509.00","7,410.00",667070000.0,1.26%
2023-11-16,"7,410.97","7,486.91","7,492.84","7,409.40",750610000.0,-1.01%
2023-11-15,"7,486.91","7,440.47","7,533.77","7,440.47",738500000.0,0.62%
2023-11-14,"7,440.47","7,425.83","7,456.63","7,386.66",881440000.0,0.20%
2023-11-13,"7,425.83","7,360.55","7,426.14","7,360.55",648850000.0,0.89%
2023-11-10,"7,360.55","7,455.67","7,455.67","7,319.96",833640000.0,-1.28%
2023-11-09,"7,455.67","7,401.72","7,465.31","7,367.21",657630000.0,0.73%
2023-11-08,"7,401.72","7,410.04","7,442.09","7,384.51",686120000.0,-0.11%
2023-11-07,"7,410.04","7,417.76","7,431.14","7,397.40",592270000.0,-0.10%
2023-11-06,"7,417.76","7,417.73","7,448.36","7,403.51",711280000.0,0.00%
2023-11-03,"7,417.73","7,446.53","7,482.73","7,396.57",750570000.0,-0.39%
2023-11-02,"7,446.53","7,342.43","7,469.75","7,342.43",972520000.0,1.42%
2023-11-01,"7,342.43","7,321.72","7,385.39","7,304.89",726060000.0,0.28%
2023-10-31,"7,321.72","7,327.39","7,373.53","7,309.04",805340000.0,-0.08%
2023-10-30,"7,327.39","7,291.28","7,361.50","7,291.28",1010000000.0,0.50%
2023-10-27,"7,291.28","7,354.57","7,380.33","7,279.86",642460000.0,-0.86%
2023-10-26,"7,354.57","7,414.34","7,414.34","7,342.48",792370000.0,-0.81%
2023-10-25,"7,414.34","7,389.70","7,428.11","7,368.38",607640000.0,0.33%
2023-10-24,"7,389.70","7,374.83","7,405.26","7,324.99",697310000.0,0.20%
2023-10-23,"7,374.83","7,402.14","7,402.20","7,338.59",502730000.0,-0.37%
2023-10-20,"7,402.14","7,499.53","7,499.62","7,395.57",832450000.0,-1.30%
2023-10-19,"7,499.53","7,588.00","7,588.00","7,490.46",727000000.0,-1.17%
2023-10-18,"7,588.00","7,675.21","7,681.50","7,579.26",613430000.0,-1.14%
2023-10-17,"7,675.21","7,630.63","7,682.63","7,616.77",663550000.0,0.58%
2023-10-16,"7,630.63","7,599.60","7,651.27","7,584.64",522400000.0,0.41%
2023-10-13,"7,599.60","7,644.78","7,660.05","7,590.72",567090000.0,-0.59%
2023-10-12,"7,644.78","7,620.03","7,687.91","7,620.03",657760000.0,0.32%
2023-10-11,"7,620.03","7,628.21","7,651.98","7,608.67",623850000.0,-0.11%
2023-10-10,"7,628.21","7,492.21","7,637.41","7,492.21",702690000.0,1.82%
2023-10-09,"7,492.21","7,494.58","7,540.57","7,473.19",737060000.0,-0.03%
2023-10-06,"7,494.58","7,451.54","7,496.42","7,423.36",611660000.0,0.58%
2023-10-05,"7,451.54","7,412.45","7,488.60","7,409.74",615220000.0,0.53%
2023-10-04,"7,412.45","7,470.16","7,490.18","7,384.20",1080000000.0,-0.77%
2023-10-03,"7,470.16","7,510.72","7,545.67","7,466.62",534750000.0,-0.54%
2023-10-02,"7,510.72","7,608.08","7,630.41","7,491.30",570110000.0,-1.28%
2023-09-29,"7,608.08","7,601.85","7,674.19","7,601.85",633590000.0,0.08%
2023-09-28,"7,601.85","7,593.22","7,605.55","7,524.11",633800000.0,0.11%
2023-09-27,"7,593.22","7,625.72","7,645.55","7,577.23",711170000.0,-0.43%
2023-09-26,"7,625.72","7,623.99","7,656.94","7,593.54",545490000.0,0.02%
2023-09-25,"7,623.99","7,683.91","7,684.82","7,580.81",538940000.0,-0.78%
2023-09-22,"7,683.91","7,678.62","7,735.16","7,640.80",984620000.0,0.07%
2023-09-21,"7,678.62","7,731.65","7,746.53","7,674.70",1000000000.0,-0.69%
2023-09-20,"7,731.65","7,660.20","7,741.90","7,659.61",805820000.0,0.93%
2023-09-19,"7,660.20","7,652.94","7,682.38","7,642.36",595490000.0,0.09%
2023-09-18,"7,652.94","7,711.38","7,720.14","7,641.76",461130000.0,-0.76%
2023-09-15,"7,711.38","7,673.08","7,745.82","7,673.08",1800000000.0,0.50%
2023-09-14,"7,673.08","7,525.99","7,686.96","7,525.99",740690000.0,1.95%
2023-09-13,"7,525.99","7,527.53","7,545.16","7,490.37",684590000.0,-0.02%
2023-09-12,"7,527.53","7,496.87","7,550.24","7,496.34",661200000.0,0.41%
